"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","direction"
"1","query_1","TRUE","1.85050000302642e-21","745","933","89","0.0953912111468382","0.119463087248322","GO:0006954","GO:BP","inflammatory response","27543","2887","GO:0006952","ISO IEA,IDA,IEA,IEA,IBA IEA,IEA,IMP,IMP ISO IEA,IMP ISO IEA,IDA,IBA,IEA,IDA,ISS ISO IEA,IDA ISS ISO IEA,ISO IEA,IDA IMP IGI ISO IBA IEA,IMP IEA,IGI,ISS NAS,IDA IGI ISO TAS IEA,IMP,IDA IMP ISO IBA IEA,ISO IEA,IMP IBA IEA,IEA,IMP IBA IEA,IMP,IBA IEA,IEA,IMP,ISO IBA IEA,IBA TAS IEA,IMP IBA IEA,IEA,IEA,ISO IBA IEA,IBA,ISO IBA IEA,ISO IEA,IMP,ISO IBA IEA,IMP,IEA,IMP,IEA,IBA IEA,IBA,IBA IEA,IBA IEA,IMP ISO IBA IEA,IDA ISO IBA IEA,IBA IEA,ISO IBA IEA,IBA IEA,ISS ISO IEA,IMP,IGI,IEA,IGI,IMP,IEA,IBA,IEA,ISO IEA,IMP IEA,IBA,IDA IMP IBA NAS IEA,IMP IEA,ISO IBA IEA,IMP IEA,IBA,IMP ISO IEA,IMP ISO IEA,IGI,ISO IBA IEA,IMP,IEA,IBA IEA,ISO,IMP ISO IEA,ISS ISO IBA IEA,IMP,IDA ISO IBA,ISS ISO IEA,ISO IEA,IMP IBA IEA,IBA IEA,ISO IBA IEA","ENSMUSG00000000157,ENSMUSG00000001131,ENSMUSG00000003283,ENSMUSG00000008845,ENSMUSG00000009185,ENSMUSG00000014599,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000016529,ENSMUSG00000018774,ENSMUSG00000019122,ENSMUSG00000021423,ENSMUSG00000022015,ENSMUSG00000022037,ENSMUSG00000022534,ENSMUSG00000022667,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024349,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000025017,ENSMUSG00000025473,ENSMUSG00000025746,ENSMUSG00000025804,ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000026073,ENSMUSG00000026166,ENSMUSG00000026535,ENSMUSG00000026580,ENSMUSG00000026981,ENSMUSG00000026984,ENSMUSG00000027399,ENSMUSG00000028128,ENSMUSG00000028751,ENSMUSG00000029371,ENSMUSG00000029373,ENSMUSG00000029380,ENSMUSG00000029819,ENSMUSG00000029869,ENSMUSG00000030162,ENSMUSG00000030474,ENSMUSG00000031264,ENSMUSG00000031659,ENSMUSG00000031750,ENSMUSG00000031779,ENSMUSG00000031780,ENSMUSG00000033777,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000035448,ENSMUSG00000035653,ENSMUSG00000035914,ENSMUSG00000036887,ENSMUSG00000037411,ENSMUSG00000038642,ENSMUSG00000039760,ENSMUSG00000040522,ENSMUSG00000040552,ENSMUSG00000042265,ENSMUSG00000044288,ENSMUSG00000045322,ENSMUSG00000045551,ENSMUSG00000049103,ENSMUSG00000049709,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052270,ENSMUSG00000052336,ENSMUSG00000052821,ENSMUSG00000053113,ENSMUSG00000053475,ENSMUSG00000053797,ENSMUSG00000056130,ENSMUSG00000058427,ENSMUSG00000058755,ENSMUSG00000060063,ENSMUSG00000060188,ENSMUSG00000060913,ENSMUSG00000061762,ENSMUSG00000062778,ENSMUSG00000070390,ENSMUSG00000070942,ENSMUSG00000074361,ENSMUSG00000079227","upregulated"
"2","query_1","TRUE","9.41844265321776e-19","994","933","100","0.107181136120043","0.100603621730382","GO:0002684","GO:BP","positive regulation of immune system process","27543","1325","c(""GO:0002376"", ""GO:0002682"", ""GO:0048518"")","ISO,ISO IEA,IMP ISO,IDA IMP IGI ISO IBA IEA,IMP,ISO IEA,ISO IBA IEA,IDA,ISO IEA,IDA IGI ISO IEA,IMP ISS ISO IEA,IMP ISO IBA IEA,IDA IGI ISO IBA,IEA,IMP,ISO IEA,IDA IMP IGI ISS ISO IBA IEA,IBA,IDA IMP ISO IBA IEA,IDA IMP ISO IBA IEA,ISS ISO IEA,IGI ISO IEA,IDA IMP ISO IBA IEA,IMP,IDA IMP ISO,ISS ISO IEA,ISS ISO IEA,IMP ISS ISO IEA,ISO IEA,IBA IEA,IBA IEA,IMP IGI,ISO IBA IEA,IMP,IMP,IDA,IGI,IMP,ISO IBA,ISO IEA,ISO IEA,IMP,ISO IBA IEA,IDA ISS ISO IBA IEA,IGI,IMP,ISO IEA,ISO IEA,IDA ISS ISO IBA,ISO,ISO IEA,IDA IMP ISO IEA,IMP ISO IBA IEA,ISO,IBA,IMP ISO IEA,ISO IEA,ISO IEA,IEA,ISO IBA,IEA,IDA ISS,ISS ISO IEA,ISS ISO IEA,IMP ISO IBA IEA,ISO,ISO IBA IEA,IBA,ISO IEA,IDA ISS ISO,IBA,IDA IMP ISO IC IEA,IMP,IMP,IBA,IMP ISO IEA,IDA IBA,ISS,IBA IEA,IMP ISO IEA,IMP ISS ISO IBA IEA,ISO,IDA,IBA,IBA,IMP ISS ISO IBA,IEA,IMP,IBA IEA,IBA,IBA,IBA,IBA,IDA,IMP,IBA,IBA,IBA,IDA,ISO IBA IEA","ENSMUSG00000000157,ENSMUSG00000002699,ENSMUSG00000004709,ENSMUSG00000014599,ENSMUSG00000015947,ENSMUSG00000016529,ENSMUSG00000020310,ENSMUSG00000021250,ENSMUSG00000021367,ENSMUSG00000022015,ENSMUSG00000022488,ENSMUSG00000022887,ENSMUSG00000022901,ENSMUSG00000022952,ENSMUSG00000023349,ENSMUSG00000023987,ENSMUSG00000023992,ENSMUSG00000024105,ENSMUSG00000024164,ENSMUSG00000024349,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000025473,ENSMUSG00000025573,ENSMUSG00000025746,ENSMUSG00000025804,ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000026166,ENSMUSG00000026535,ENSMUSG00000026536,ENSMUSG00000026580,ENSMUSG00000027399,ENSMUSG00000028581,ENSMUSG00000029377,ENSMUSG00000029380,ENSMUSG00000029869,ENSMUSG00000030144,ENSMUSG00000030167,ENSMUSG00000030787,ENSMUSG00000031264,ENSMUSG00000031289,ENSMUSG00000031750,ENSMUSG00000032011,ENSMUSG00000034116,ENSMUSG00000034227,ENSMUSG00000034394,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000035914,ENSMUSG00000036353,ENSMUSG00000036480,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037411,ENSMUSG00000037548,ENSMUSG00000038147,ENSMUSG00000039239,ENSMUSG00000039323,ENSMUSG00000040522,ENSMUSG00000040552,ENSMUSG00000042265,ENSMUSG00000042306,ENSMUSG00000042436,ENSMUSG00000044288,ENSMUSG00000045322,ENSMUSG00000045551,ENSMUSG00000049103,ENSMUSG00000049709,ENSMUSG00000049723,ENSMUSG00000052270,ENSMUSG00000052336,ENSMUSG00000053216,ENSMUSG00000053219,ENSMUSG00000054203,ENSMUSG00000058952,ENSMUSG00000060188,ENSMUSG00000061762,ENSMUSG00000063193,ENSMUSG00000064010,ENSMUSG00000067341,ENSMUSG00000070354,ENSMUSG00000070501,ENSMUSG00000070942,ENSMUSG00000074361,ENSMUSG00000076672,ENSMUSG00000076680,ENSMUSG00000076695,ENSMUSG00000078783,ENSMUSG00000079685,ENSMUSG00000086564,ENSMUSG00000095583,ENSMUSG00000095642,ENSMUSG00000096826,ENSMUSG00000099974,ENSMUSG00000109713","upregulated"
"3","query_1","TRUE","1.36664266492343e-18","916","933","95","0.101822079314041","0.103711790393013","GO:0045087","GO:BP","innate immune response","27543","13117","c(""GO:0006955"", ""GO:0098542"")","IBA,IBA IEA,IEA,ISO,IBA,IEA,IEA,ISO IEA,IBA,IEA,ISO,IBA IEA,IEA,ISS ISO IBA IEA,IMP ISO IBA IEA,IDA IMP IBA IEA,IMP IC,ISO IEA,IDA IMP ISS ISO IBA IEA,ISS IEA,IEA,IEA,IDA,IMP,IBA,IEA,IBA TAS IEA,IBA IEA,IDA,IMP IEA,IEA,IMP,ISO,IDA ISO IBA IEA,IDA IMP IBA IEA,IMP ISS ISO IBA IEA,IBA IEA,ISO IBA,IDA,IEA,IEA,IBA,IBA,ISO IEA,IDA IEA,IBA,IDA IEA,IEA,IGI,IEA,ISO IBA,IEP IBA IEA,IBA,IBA,IDA IBA IEA,IBA,IEA,IEA,IEA,ISS ISO IEA,IEA,IBA,IBA,IEA,IDA TAS IEA,IEA,IEA,IMP,ISO IBA,IEA,IEA,IMP ISO IC IEA,ISS,ISO IEA,IMP IEA,IBA IEA,IEA,ISO IEA,ISO,ISO IEA,ISO,IBA,ISO IEA,IEA,IEA,IBA,IBA,IBA,IDA,IBA,IDA IGI,IDA ISO,IPI,IBA,IBA","ENSMUSG00000000983,ENSMUSG00000003283,ENSMUSG00000004709,ENSMUSG00000006056,ENSMUSG00000009185,ENSMUSG00000014599,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000019122,ENSMUSG00000021367,ENSMUSG00000021403,ENSMUSG00000021423,ENSMUSG00000021795,ENSMUSG00000022534,ENSMUSG00000022887,ENSMUSG00000023349,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024349,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000025330,ENSMUSG00000025473,ENSMUSG00000025804,ENSMUSG00000026166,ENSMUSG00000026390,ENSMUSG00000026535,ENSMUSG00000026536,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026984,ENSMUSG00000029377,ENSMUSG00000029819,ENSMUSG00000029915,ENSMUSG00000030142,ENSMUSG00000030144,ENSMUSG00000030148,ENSMUSG00000030167,ENSMUSG00000031165,ENSMUSG00000031264,ENSMUSG00000031750,ENSMUSG00000031779,ENSMUSG00000031780,ENSMUSG00000032661,ENSMUSG00000032690,ENSMUSG00000032899,ENSMUSG00000033777,ENSMUSG00000033860,ENSMUSG00000034116,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035186,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000036492,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000040522,ENSMUSG00000042265,ENSMUSG00000042436,ENSMUSG00000043832,ENSMUSG00000044863,ENSMUSG00000045322,ENSMUSG00000049560,ENSMUSG00000049709,ENSMUSG00000049723,ENSMUSG00000050747,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052336,ENSMUSG00000053219,ENSMUSG00000053765,ENSMUSG00000053797,ENSMUSG00000054203,ENSMUSG00000056130,ENSMUSG00000058952,ENSMUSG00000061762,ENSMUSG00000066861,ENSMUSG00000066867,ENSMUSG00000069792,ENSMUSG00000070390,ENSMUSG00000070501,ENSMUSG00000070942,ENSMUSG00000076672,ENSMUSG00000076680,ENSMUSG00000076695,ENSMUSG00000078452,ENSMUSG00000078616,ENSMUSG00000079298,ENSMUSG00000079685,ENSMUSG00000091618,ENSMUSG00000095583,ENSMUSG00000095642","upregulated"
"4","query_1","TRUE","8.63957164896662e-18","221","933","44","0.0471596998928189","0.199095022624434","GO:0097529","GO:BP","myeloid leukocyte migration","27543","21870","GO:0050900","ISO,IBA,ISO IEA,IBA,ISS ISO IEA,ISO IEA,ISO IEA,IMP ISS ISO IEA,ISO,IMP IGI ISS ISO IEA,ISS ISO IEA,IMP ISO IEA,ISS ISO IEA,IMP,IBA,ISO,ISO IEA,IBA IEA,IBA,ISO IBA,ISO IEA,IBA,IBA,IGI,ISO IBA IEA,IDA ISS ISO IBA,IDA ISO IBA,ISO IBA IEA,IDA ISS ISO IBA IEA,ISO,IDA ISO,IEA,ISS,IMP,IGI ISO IBA,ISO IBA IEA,IMP ISO IEA,IMP,IMP ISO IEA,ISS ISO IEA,ISO IBA IEA,IMP ISS ISO IBA IEA,IDA,ISS ISO IEA","ENSMUSG00000000157,ENSMUSG00000009185,ENSMUSG00000014599,ENSMUSG00000019122,ENSMUSG00000021194,ENSMUSG00000021367,ENSMUSG00000022015,ENSMUSG00000022488,ENSMUSG00000022667,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000025473,ENSMUSG00000025804,ENSMUSG00000026072,ENSMUSG00000026166,ENSMUSG00000026271,ENSMUSG00000027399,ENSMUSG00000029371,ENSMUSG00000029373,ENSMUSG00000029380,ENSMUSG00000031750,ENSMUSG00000031779,ENSMUSG00000031780,ENSMUSG00000034116,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000035448,ENSMUSG00000036353,ENSMUSG00000037411,ENSMUSG00000039239,ENSMUSG00000040552,ENSMUSG00000042265,ENSMUSG00000042306,ENSMUSG00000049103,ENSMUSG00000052234,ENSMUSG00000052336,ENSMUSG00000053475,ENSMUSG00000058427,ENSMUSG00000060188,ENSMUSG00000060913,ENSMUSG00000074361","upregulated"
"5","query_1","TRUE","2.86260768177813e-16","756","933","81","0.0868167202572347","0.107142857142857","GO:0001816","GO:BP","cytokine production","27543","585","c(""GO:0010467"", ""GO:0032501"")","ISO,ISO,IEA,IMP ISO IEA,ISO IEA,ISO IEA,ISO,ISS ISO IEA,IGI,IMP,IDA ISS ISO,ISO,IEA,IDA,IMP IGI,ISO IEA,IDA IMP ISS ISO IBA IEA,ISO IEA,IMP,IDA IGI ISS ISO IEA,IMP,IDA IMP ISS ISO,IMP,IMP ISS ISO IBA IEA,ISS ISO IEA,IMP,ISO,IBA,IBA,IDA IGI,IMP ISO IEA,ISO,IEA,IMP,IMP,IMP ISS ISO IEA,IMP,IDA,ISS ISO,IMP,IMP,ISO IEA,ISO IEA,IMP,NAS,IMP ISO IEA,IDA IMP ISO IBA IEA,ISS ISO IEA,IEA,IEA,IMP,ISS ISO IEA,ISS ISO IBA IEA,IMP,ISO,IDA IMP ISS ISO IBA IEA,IMP IEA,ISS ISO,IMP,ISO,IMP ISO IBA IEA,IMP,IMP,IGI ISO IEA,IMP ISO IEA,IDA IBA,ISO,IBA,IDA IMP,ISO,ISS ISO IBA IEA,ISO IEA,ISS ISO,ISO,ISO,ISO,IGI,ISS ISO IEA,IMP ISO IBA,ISO,IDA","ENSMUSG00000004609,ENSMUSG00000004709,ENSMUSG00000011118,ENSMUSG00000016529,ENSMUSG00000018916,ENSMUSG00000020891,ENSMUSG00000021795,ENSMUSG00000022037,ENSMUSG00000022221,ENSMUSG00000022488,ENSMUSG00000022534,ENSMUSG00000022667,ENSMUSG00000022952,ENSMUSG00000023349,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024349,ENSMUSG00000024397,ENSMUSG00000024399,ENSMUSG00000024401,ENSMUSG00000025473,ENSMUSG00000025746,ENSMUSG00000026043,ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000026073,ENSMUSG00000026166,ENSMUSG00000026535,ENSMUSG00000026536,ENSMUSG00000026984,ENSMUSG00000027399,ENSMUSG00000027750,ENSMUSG00000028128,ENSMUSG00000028581,ENSMUSG00000029371,ENSMUSG00000029377,ENSMUSG00000029915,ENSMUSG00000030142,ENSMUSG00000030148,ENSMUSG00000031264,ENSMUSG00000031659,ENSMUSG00000032661,ENSMUSG00000032690,ENSMUSG00000034227,ENSMUSG00000035042,ENSMUSG00000035385,ENSMUSG00000035914,ENSMUSG00000037035,ENSMUSG00000037411,ENSMUSG00000038147,ENSMUSG00000038418,ENSMUSG00000039239,ENSMUSG00000040522,ENSMUSG00000040552,ENSMUSG00000043832,ENSMUSG00000045322,ENSMUSG00000049103,ENSMUSG00000049709,ENSMUSG00000049723,ENSMUSG00000050747,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052234,ENSMUSG00000052336,ENSMUSG00000053175,ENSMUSG00000053216,ENSMUSG00000053765,ENSMUSG00000054203,ENSMUSG00000056130,ENSMUSG00000058755,ENSMUSG00000060188,ENSMUSG00000061048,ENSMUSG00000062778,ENSMUSG00000066861,ENSMUSG00000066867,ENSMUSG00000070390,ENSMUSG00000070942,ENSMUSG00000074361,ENSMUSG00000079049,ENSMUSG00000079227,ENSMUSG00000079685","upregulated"
"6","query_1","TRUE","5.08683381998653e-16","447","933","60","0.0643086816720257","0.134228187919463","GO:0032103","GO:BP","positive regulation of response to external stimulus","27543","8541","c(""GO:0009605"", ""GO:0032101"", ""GO:0048584"")","ISO IEA,IMP,ISO IEA,IDA IGI ISO IBA IEA,IDA,IMP,IDA,ISO,IMP,ISO IEA,IDA IMP IGI ISO IBA IEA,IMP,IDA IMP ISO IBA IEA,ISS ISO IEA,IDA IGI IEA,IDA IMP,ISO,ISS ISO IEA,IBA IEA,IBA IEA,IMP,IDA,ISS ISO IEA,ISO IBA,IEA,ISO IEA,IGI,ISO IEA,IDA ISS ISO IBA,ISO IEA,IDA ISO IEA,ISO,IBA,IEA,IGI,ISS ISO IEA,IMP,ISO,ISO IBA IEA,ISO IEA,IDA IEA,IDA IMP ISS ISO IEA,IMP ISS ISO,IMP,IDA ISO IEA,ISO,IMP,ISS,IBA IEA,ISO IEA,ISO,ISO IEA,IMP ISS ISO IBA IEA,ISO,ISO,ISO,IEA,ISO,IDA,IBA","ENSMUSG00000014599,ENSMUSG00000015947,ENSMUSG00000021367,ENSMUSG00000021423,ENSMUSG00000022015,ENSMUSG00000022488,ENSMUSG00000022534,ENSMUSG00000022887,ENSMUSG00000023349,ENSMUSG00000023987,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024349,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000025473,ENSMUSG00000025746,ENSMUSG00000025804,ENSMUSG00000026535,ENSMUSG00000026536,ENSMUSG00000029377,ENSMUSG00000029380,ENSMUSG00000029819,ENSMUSG00000030167,ENSMUSG00000031264,ENSMUSG00000031750,ENSMUSG00000034116,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000036353,ENSMUSG00000036480,ENSMUSG00000037411,ENSMUSG00000038642,ENSMUSG00000040522,ENSMUSG00000040552,ENSMUSG00000042265,ENSMUSG00000042306,ENSMUSG00000044288,ENSMUSG00000045322,ENSMUSG00000049103,ENSMUSG00000049709,ENSMUSG00000049723,ENSMUSG00000050272,ENSMUSG00000050747,ENSMUSG00000052336,ENSMUSG00000053219,ENSMUSG00000054203,ENSMUSG00000057967,ENSMUSG00000058755,ENSMUSG00000060063,ENSMUSG00000060188,ENSMUSG00000061762,ENSMUSG00000062991,ENSMUSG00000070390,ENSMUSG00000070501,ENSMUSG00000079227,ENSMUSG00000079685,ENSMUSG00000096826","upregulated"
"7","query_1","TRUE","5.54799883849741e-16","367","933","54","0.0578778135048231","0.147138964577657","GO:0050900","GO:BP","leukocyte migration","27543","15413","c(""GO:0002376"", ""GO:0016477"")","ISO,IMP,IBA,ISO IEA,IBA,IMP ISO IBA IEA,ISS ISO IEA,ISO IEA,ISO IEA,IGI,IMP ISS ISO IEA,ISO,IMP IGI ISS ISO IEA,ISS ISO IEA,IDA ISO IEA,IDA IMP ISO IBA IEA,IDA IMP ISS ISO IEA,IMP,IDA ISO IBA IEA,ISO,IMP IGI ISS ISO IBA IEA,ISO IEA,IBA IEA,ISS IBA IEA,ISO IBA,ISO IEA,ISO IEA,IBA,IBA,ISO IEA,IGI,IMP,ISO IBA IEA,IDA ISS ISO IBA,IDA ISO IBA,ISO IBA IEA,IDA ISS ISO IBA IEA,ISO,IDA ISO,IBA,IEA,ISS,IMP,IGI ISO IBA,ISO IBA IEA,IDA IMP ISO IEA,IMP,IMP IGI ISO IEA,ISS ISO IEA,ISO IBA IEA,IMP ISS ISO IBA IEA,IDA IMP,ISS ISO IEA,IBA","ENSMUSG00000000157,ENSMUSG00000000889,ENSMUSG00000009185,ENSMUSG00000014599,ENSMUSG00000019122,ENSMUSG00000020310,ENSMUSG00000021194,ENSMUSG00000021367,ENSMUSG00000022015,ENSMUSG00000022221,ENSMUSG00000022488,ENSMUSG00000022667,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000025473,ENSMUSG00000025804,ENSMUSG00000026072,ENSMUSG00000026166,ENSMUSG00000026271,ENSMUSG00000026580,ENSMUSG00000027399,ENSMUSG00000029371,ENSMUSG00000029373,ENSMUSG00000029380,ENSMUSG00000030787,ENSMUSG00000031750,ENSMUSG00000031779,ENSMUSG00000031780,ENSMUSG00000032011,ENSMUSG00000034116,ENSMUSG00000034227,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000035448,ENSMUSG00000036353,ENSMUSG00000036480,ENSMUSG00000037411,ENSMUSG00000039239,ENSMUSG00000040552,ENSMUSG00000042265,ENSMUSG00000042306,ENSMUSG00000049103,ENSMUSG00000052234,ENSMUSG00000052336,ENSMUSG00000053475,ENSMUSG00000058427,ENSMUSG00000060188,ENSMUSG00000060913,ENSMUSG00000074361,ENSMUSG00000096826","upregulated"
"8","query_1","TRUE","6.47135473991138e-16","750","933","80","0.0857449088960343","0.106666666666667","GO:0001817","GO:BP","regulation of cytokine production","27543","586","c(""GO:0001816"", ""GO:0010468"", ""GO:0051239"")","ISO,ISO,IEA,IMP ISO IEA,ISO IEA,ISO IEA,ISO,ISS ISO IEA,IGI,IMP,IDA ISS ISO,ISO,IEA,IDA,IMP IGI,ISO IEA,IDA IMP ISS ISO IBA IEA,ISO IEA,IMP,IDA IGI ISO IEA,IMP,IDA IMP ISO,IMP ISS ISO IBA IEA,ISS ISO IEA,IMP,ISO,IBA,IBA,IDA IGI,IMP ISO IEA,ISO,IEA,IMP,IMP,IMP ISS ISO IEA,IMP,IDA,ISS ISO,IMP,IMP,ISO IEA,ISO IEA,IMP,NAS,IMP ISO IEA,IDA IMP ISO IBA IEA,ISS ISO IEA,IEA,IEA,IMP,ISS ISO IEA,ISS ISO IBA IEA,IMP,ISO,IDA IMP ISS ISO IBA IEA,IMP IEA,ISS ISO,IMP,ISO,IMP ISO IBA IEA,IMP,IMP,IGI ISO IEA,IMP ISO IEA,IDA IBA,ISO,IBA,IDA IMP,ISO,ISS ISO IBA IEA,ISO IEA,ISS ISO,ISO,ISO,ISO,IGI,ISS ISO IEA,IMP ISO IBA,ISO,IDA","ENSMUSG00000004609,ENSMUSG00000004709,ENSMUSG00000011118,ENSMUSG00000016529,ENSMUSG00000018916,ENSMUSG00000020891,ENSMUSG00000021795,ENSMUSG00000022037,ENSMUSG00000022221,ENSMUSG00000022488,ENSMUSG00000022534,ENSMUSG00000022667,ENSMUSG00000022952,ENSMUSG00000023349,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024349,ENSMUSG00000024397,ENSMUSG00000024399,ENSMUSG00000024401,ENSMUSG00000025473,ENSMUSG00000025746,ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000026073,ENSMUSG00000026166,ENSMUSG00000026535,ENSMUSG00000026536,ENSMUSG00000026984,ENSMUSG00000027399,ENSMUSG00000027750,ENSMUSG00000028128,ENSMUSG00000028581,ENSMUSG00000029371,ENSMUSG00000029377,ENSMUSG00000029915,ENSMUSG00000030142,ENSMUSG00000030148,ENSMUSG00000031264,ENSMUSG00000031659,ENSMUSG00000032661,ENSMUSG00000032690,ENSMUSG00000034227,ENSMUSG00000035042,ENSMUSG00000035385,ENSMUSG00000035914,ENSMUSG00000037035,ENSMUSG00000037411,ENSMUSG00000038147,ENSMUSG00000038418,ENSMUSG00000039239,ENSMUSG00000040522,ENSMUSG00000040552,ENSMUSG00000043832,ENSMUSG00000045322,ENSMUSG00000049103,ENSMUSG00000049709,ENSMUSG00000049723,ENSMUSG00000050747,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052234,ENSMUSG00000052336,ENSMUSG00000053175,ENSMUSG00000053216,ENSMUSG00000053765,ENSMUSG00000054203,ENSMUSG00000056130,ENSMUSG00000058755,ENSMUSG00000060188,ENSMUSG00000061048,ENSMUSG00000062778,ENSMUSG00000066861,ENSMUSG00000066867,ENSMUSG00000070390,ENSMUSG00000070942,ENSMUSG00000074361,ENSMUSG00000079049,ENSMUSG00000079227,ENSMUSG00000079685","upregulated"
"9","query_1","TRUE","3.66436356227948e-15","451","933","59","0.0632368703108253","0.130820399113082","GO:0019221","GO:BP","cytokine-mediated signaling pathway","27543","6473","c(""GO:0007166"", ""GO:0071345"")","IEA,IBA,IBA,IDA ISO IEA,ISO IEA,IBA,ISO IEA,IDA IGI ISO IEA,IGI,ISS ISO IEA,IDA ISO IEA,IDA ISO IBA IEA,IDA IMP ISO,ISO,IMP ISS ISO IBA IEA,IDA IMP ISO IBA IEA,IPI IEA,IBA,ISS ISO IEA,ISO IBA IEA,IBA,ISO IBA IEA,IMP,IBA,ISS IBA,ISS ISO IEA,IBA,IBA IEA,IBA,ISO IEA,IBA,IBA,ISO IEA,IDA IEP ISO IEA,IEA,ISO IBA IEA,ISS ISO IBA IEA,ISO IBA,IBA,ISO IBA IEA,IEA,ISO IEA,IBA,IMP,ISS IEA,IMP,ISO IEA,ISO,IMP,IBA,ISO IEA,IMP IBA,ISO,ISO,ISO,IEA,IBA,IBA,IEA","ENSMUSG00000005087,ENSMUSG00000007888,ENSMUSG00000009185,ENSMUSG00000014599,ENSMUSG00000018916,ENSMUSG00000019122,ENSMUSG00000021367,ENSMUSG00000022015,ENSMUSG00000023043,ENSMUSG00000023992,ENSMUSG00000024349,ENSMUSG00000024401,ENSMUSG00000025746,ENSMUSG00000025804,ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000026073,ENSMUSG00000026166,ENSMUSG00000026271,ENSMUSG00000026981,ENSMUSG00000026984,ENSMUSG00000027399,ENSMUSG00000028581,ENSMUSG00000029371,ENSMUSG00000029373,ENSMUSG00000029377,ENSMUSG00000029380,ENSMUSG00000030745,ENSMUSG00000031289,ENSMUSG00000031750,ENSMUSG00000031779,ENSMUSG00000031780,ENSMUSG00000032661,ENSMUSG00000032690,ENSMUSG00000034457,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000035448,ENSMUSG00000038418,ENSMUSG00000039760,ENSMUSG00000047798,ENSMUSG00000049103,ENSMUSG00000049723,ENSMUSG00000052336,ENSMUSG00000053765,ENSMUSG00000056130,ENSMUSG00000058427,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000060188,ENSMUSG00000066861,ENSMUSG00000066867,ENSMUSG00000070942,ENSMUSG00000074417,ENSMUSG00000074419,ENSMUSG00000079227","upregulated"
