"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1","ENSMUSG00000000049",53.8330593727622,-3.45145713888448,1.12859542274641,5.54292959366705e-05,0.00071665753947884
"2","ENSMUSG00000002588",22.9068711964441,-3.74425563213514,1.35788672898983,0.000168625896959052,0.00184693389111925
"3","ENSMUSG00000003410",33.5914524258911,-2.53506310586291,0.490435734586166,1.29496967546849e-08,4.71483678093912e-07
"4","ENSMUSG00000003477",394.411411872066,-3.28630314530107,0.691141923922558,6.20316826724752e-08,1.96697495856994e-06
"5","ENSMUSG00000005716",333.850365542704,-3.58648947036847,0.44087033663444,2.83880785563309e-17,5.50576034226412e-15
"6","ENSMUSG00000006574",2108.91989304254,-2.10809496819048,0.163297791607402,2.02994357722131e-39,6.19770773319627e-36
"7","ENSMUSG00000017344",61.7505466667875,-2.52408457559085,0.912514335569495,0.000159125604824565,0.00176271290001779
"8","ENSMUSG00000022304",115.138057682287,-2.47388030003051,0.376916696990101,2.70171612154231e-12,2.21230179883534e-10
"9","ENSMUSG00000026272",8.46607238605376,-2.06197050580845,1.77503967007009,0.00540789550135504,0.0314667962578165
"10","ENSMUSG00000026715",55.4814892685446,-2.33258117729686,0.900643658364893,0.000297558706015067,0.00295787193718792
"11","ENSMUSG00000028017",48964.7495025606,-2.17219222193737,0.203332609151102,6.66224060979225e-28,5.27353356712889e-25
"12","ENSMUSG00000030382",12.8446796631722,-2.58814335613802,1.46213463829098,0.00151298023370455,0.0112392817360909
"13","ENSMUSG00000030785",31.1616933357112,-3.15615447356007,0.738249199470703,7.44176616915099e-07,1.69920327528948e-05
"14","ENSMUSG00000033688",12.045608064982,-2.48367291696022,1.45876206262562,0.00212982149126119,0.0148124129226275
"15","ENSMUSG00000034785",2477.16702002536,-2.12748700785735,0.302158870534702,9.73423504450713e-14,1.03373976347701e-11
"16","ENSMUSG00000035031",33.9219803639306,-2.02527015682104,1.00385728934331,0.0013084662339472,0.0100052022726009
"17","ENSMUSG00000035699",1406.76755369821,-2.08758617073318,0.423930886620779,3.96222134831281e-08,1.28703685294734e-06
