"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"30","ENSMUSG00000006342",4482.55119640354,-2.11651620328565,0.136102493084616,2.52881519887276e-55,4.3200878916428e-54
"31","ENSMUSG00000006345",14825.270729972,-2.03756248811809,0.145600025606765,3.03799866929559e-45,3.64632242571651e-44
"32","ENSMUSG00000006469",1365.05640395106,-3.06390475813261,0.200437045644654,8.79170625724937e-54,1.42920565050869e-52
"33","ENSMUSG00000006542",231.607911648728,-2.2530805431722,0.316803882023971,1.62477298363025e-13,5.56039800228232e-13
"34","ENSMUSG00000006570",9.89462685619737,-2.8494876442005,0.344891231756899,3.7452890150922e-17,1.52064048192578e-16
"35","ENSMUSG00000006574",1271.50189514493,-2.4216972387948,0.11557755916394,2.29243724582588e-98,1.21528131130824e-96
"36","ENSMUSG00000008307",93.2525301923498,-2.52001500403467,0.253610252500115,4.25623253982444e-24,2.32033322332365e-23
"37","ENSMUSG00000009115",2.01438635926898,-2.00778510783434,0.822620830673573,0.00243526170925295,0.00415603694345636
"38","ENSMUSG00000010122",11302.7148720224,-2.33460768401791,0.12345168213436,2.13804496997813e-80,7.61500854158688e-79
"39","ENSMUSG00000010592",1.12671557275585,-2.70155726442892,1.22240489493665,0.00150039116515857,0.00261988419179377
"40","ENSMUSG00000010651",10212.9895946887,-2.6170637025088,0.223201188813356,9.35844175162859e-33,7.1802230879878e-32
"41","ENSMUSG00000014164",2155.66203931065,-2.29796179639281,0.113571020122367,7.44162168096259e-92,3.43200504667251e-90
"42","ENSMUSG00000014503",30.0168814974256,-2.28185975780652,0.268383582453018,2.6761618417617e-18,1.15115188482066e-17
"43","ENSMUSG00000014609",3.9849850225253,-2.63790974064826,0.569735805792411,6.74851953060961e-07,1.57346731759519e-06
"44","ENSMUSG00000015001",1.55449898096298,-2.93592380230294,0.902691725245478,3.28228902176852e-05,6.71470630084922e-05
"45","ENSMUSG00000015401",19438.8267641793,-2.32575147659923,0.15201980654873,1.36492845384153e-53,2.19478054892615e-52
"46","ENSMUSG00000015812",18.639380427575,-2.3828796322784,0.305481450035015,9.4197637630451e-16,3.59120471335713e-15
"47","ENSMUSG00000016493",236.640496036412,-2.48887592228081,0.200206461312375,2.56420653940961e-36,2.23114322283599e-35
"48","ENSMUSG00000017007",1.01924330717437,-2.77332726319842,1.09538515573158,0.000490910037594753,0.000901254422329649
"49","ENSMUSG00000017310",0.660145478669779,-4.2282905044637,2.5136335863045,0.00792422791364793,0.012652335495122
"50","ENSMUSG00000017412",604.903475502662,-3.06448287015706,0.167229291645038,5.55773261016812e-76,1.75375018617348e-74
"51","ENSMUSG00000017718",1566.9238352526,-2.42044785986969,0.13351402212991,2.53093979575442e-74,7.66926534258629e-73
"52","ENSMUSG00000017868",3718.44540625102,-2.32657045232096,0.177529156741806,5.45363333641137e-40,5.41941361658148e-39
"53","ENSMUSG00000018211",3699.12298169235,-2.91650110016444,0.160706842463758,1.39757966847586e-74,4.25029633235393e-73
"54","ENSMUSG00000018459",17519.5295995109,-2.78882517190416,0.225448415105834,3.84245399623991e-36,3.33299462898096e-35
"55","ENSMUSG00000018554",711.882042289649,-2.35393974193477,0.116945585798913,5.48609668771572e-91,2.47129518235008e-89
"56","ENSMUSG00000018581",89.6451075297343,-3.45238385206225,0.188148406176951,8.24689754212778e-76,2.59257337089038e-74
"57","ENSMUSG00000019232",310.582515067127,-3.00139669442328,0.408139957200128,1.74318565440109e-14,6.2671556201419e-14
"58","ENSMUSG00000019718",695.842796700137,-2.01700363732705,0.141413886244713,6.26646849161906e-47,7.93343102501053e-46
"59","ENSMUSG00000019762",1346.11563783691,-2.2590268246051,0.185756173045092,7.19299065428626e-35,5.98172713558727e-34
"60","ENSMUSG00000019767",89.4032412386732,-3.44144982108479,0.335365526415031,8.35025747349033e-26,4.88994961488279e-25
"61","ENSMUSG00000019787",14.6146119971438,-4.19059105846577,0.45921038516992,2.1114956338716e-20,9.99240209669625e-20
"62","ENSMUSG00000019894",1425.63076678485,-2.23987405516424,0.208792004111152,1.22995039581092e-27,7.75836195313495e-27
"63","ENSMUSG00000020037",3.1706572566196,-2.00978536799257,0.533755937838311,3.97637819695011e-05,8.07819115590163e-05
"64","ENSMUSG00000020051",22937.5838527015,-2.93693610838285,0.192571704574242,2.43714304790245e-53,3.89401643967205e-52
"65","ENSMUSG00000020059",3.85976616481172,-2.5135428387194,0.618469553044787,9.48750080233899e-06,2.03029453304749e-05
"66","ENSMUSG00000020062",8582.40599607447,-2.64664957595125,0.282760903477383,8.74723767194852e-22,4.36858769966949e-21
"67","ENSMUSG00000020072",863.907269783876,-2.55306357110586,0.206483749837132,5.27569134780174e-36,4.55424010383941e-35
"68","ENSMUSG00000020102",5186.69260831847,-2.07468286019374,0.128314513543274,2.78174937221707e-59,5.43423048423569e-58
"69","ENSMUSG00000020131",275.448426408326,-2.26967934595653,0.133180841292773,6.67768884549517e-66,1.56274054663953e-64
"70","ENSMUSG00000020226",5.68078667046436,-3.36129223023581,0.581990962553788,1.37200836715661e-09,3.79445828592757e-09
"71","ENSMUSG00000020309",633.890156051134,-2.2010832561764,0.14142865522272,1.8945811671659e-55,3.25425977970018e-54
"72","ENSMUSG00000020317",1.06212883387762,-3.53179361387389,1.37380781548255,0.000187653119247147,0.000358846688621083
"73","ENSMUSG00000020385",2290.58557543101,-2.13873278828734,0.128705147507237,8.86278127827792e-63,1.89612315521084e-61
"74","ENSMUSG00000020401",4.76115128086619,-3.48673207694431,0.55409433486295,1.24945138713101e-10,3.66652317670971e-10
"75","ENSMUSG00000020490",3.52517125373439,-3.93948474159353,0.780806736901397,6.63391032666015e-09,1.76416195940046e-08
"76","ENSMUSG00000020690",5.18827946785478,-2.11055793953721,0.46197536439202,9.86113183627136e-07,2.27101848151774e-06
"77","ENSMUSG00000020734",4.64819950756088,-2.26510481738511,0.504891987307842,1.31698132165722e-06,3.0055199076174e-06
"78","ENSMUSG00000020774",2986.90869784345,-2.91241154052022,0.237097546948041,1.09641323868237e-35,9.38754905245182e-35
"79","ENSMUSG00000020953",762.613785616735,-2.6314212879603,0.132261347293378,5.27515347218895e-89,2.30214280040191e-87
"80","ENSMUSG00000020988",6658.52448811971,-2.39527674000544,0.150174350721072,3.61961323986719e-58,6.78165781198628e-57
"81","ENSMUSG00000020992",72.2114858878338,-2.28494331674227,0.153129580372464,5.11304184491034e-51,7.41656144566171e-50
"82","ENSMUSG00000021135",311.831401972244,-4.95062749757812,0.615670639713253,4.36058472877909e-17,1.76647175121278e-16
"83","ENSMUSG00000021207",11610.0646945283,-2.38880132620813,0.340423624173887,1.68879555292319e-13,5.77792945898898e-13
"84","ENSMUSG00000021228",1501.92908391073,-2.72579269807484,0.249252899807148,8.20863094295458e-29,5.4138694545453e-28
"85","ENSMUSG00000021238",22560.0500707401,-2.48506528888384,0.176532487749679,7.18899462976248e-46,8.8219334196905e-45
"86","ENSMUSG00000021414",224.352512054073,-2.26612436422409,0.150100998529563,2.82216132629932e-52,4.31742675319217e-51
"87","ENSMUSG00000021416",2978.42055958352,-3.33943160289172,0.225270185726669,9.04265540035416e-51,1.30488885751472e-49
"88","ENSMUSG00000021490",92562.9005546532,-2.79761015484956,0.195809081775678,2.70845603206721e-47,3.46729188324781e-46
"89","ENSMUSG00000021565",8280.87784575131,-2.48226424930318,0.276079361857485,2.87045172121573e-20,1.35306710580182e-19
"90","ENSMUSG00000021604",10.4283953215158,-2.64883000935771,0.335768886561897,7.50865640034916e-16,2.87567265121205e-15
"91","ENSMUSG00000021613",31.9833152331825,-2.44795865596717,0.20124222767028,1.23964918237816e-34,1.02346249381851e-33
"92","ENSMUSG00000021620",2134.11423702783,-2.52000352724203,0.232914280633842,3.30168166467405e-28,2.12470344999124e-27
"93","ENSMUSG00000021751",3159.69831571807,-2.40439204180783,0.245986449485658,1.79897117637139e-23,9.55492368534232e-23
"94","ENSMUSG00000022039",0.637798290462143,-2.40192542316165,1.48419997304504,0.0125869816499452,0.0195336364431943
"95","ENSMUSG00000022061",78.9104346924932,-2.16487364532583,0.242032947026933,5.69068375452623e-20,2.64337036751015e-19
"96","ENSMUSG00000022101",7.40887249715641,-2.41503243273339,0.369895707248155,1.4300902938887e-11,4.41962490063959e-11
"97","ENSMUSG00000022186",29013.9569973657,-2.00143779437244,0.103249265461526,1.79436589999693e-84,6.94069550350577e-83
"98","ENSMUSG00000022215",750.433479261316,-2.64658267339795,0.25142952045506,7.17093939799908e-27,4.38599526308028e-26
"99","ENSMUSG00000022235",3301.07983770272,-2.2397077674371,0.119382276225625,2.405242284567e-79,8.36552568614388e-78
"100","ENSMUSG00000022304",372.247196488077,-4.35999594397906,0.366899303039913,1.06654839769471e-33,8.50166356516322e-33
"101","ENSMUSG00000022323",19889.9777713695,-2.48708406247191,0.138969604798816,2.65262264708024e-72,7.53051757340784e-71
"102","ENSMUSG00000022366",1482.53369244268,-4.0553990775006,0.465826795449175,2.4031813734354e-19,1.08487827473067e-18
"103","ENSMUSG00000022388",2.24381381621022,-2.63449998834586,0.735606652193941,6.00752695600238e-05,0.000120164855253869
"104","ENSMUSG00000022425",10596.0965974381,-2.08561382180677,0.149959017052416,7.9281018300413e-45,9.3682558508808e-44
"105","ENSMUSG00000022445",8531.4876481517,-2.26341597827391,0.221024258418749,1.75859781876129e-25,1.01707054832862e-24
"106","ENSMUSG00000022490",4067.84825738334,-2.31501381880129,0.148360533264092,9.26139753866171e-56,1.60172562789176e-54
"107","ENSMUSG00000022613",36858.0160824549,-3.56660217285287,0.253905291956734,6.14426766918802e-46,7.56201388943419e-45
"108","ENSMUSG00000022622",9.54962620659244,-3.30206683809114,0.497222343226414,4.61712496381479e-12,1.46723654358683e-11
"109","ENSMUSG00000022658",15.4515012734675,-2.28628360346183,0.275532605733819,2.03036784345133e-17,8.34721512913437e-17
"110","ENSMUSG00000022679",14915.5262423378,-3.15405282270255,0.300301305362734,8.36374041732155e-27,5.10068654513379e-26
"111","ENSMUSG00000022762",16.4664807513211,-2.63083204658888,0.310698977881206,4.26083867361084e-18,1.81022741083507e-17
"112","ENSMUSG00000022763",329.480603105716,-2.07268274757324,0.0985270928855659,6.50161305232109e-99,3.49077011237734e-97
"113","ENSMUSG00000022821",11124.3249991321,-2.28906342902137,0.182824484631904,8.06921933609411e-37,7.14706338734386e-36
"114","ENSMUSG00000022838",297.704857448217,-2.3923958630723,0.159511270780048,1.31149318951009e-51,1.95412485237004e-50
"115","ENSMUSG00000022853",8990.09552074487,-2.16662846804973,0.248343503470363,4.00818673083163e-19,1.79017648224674e-18
"116","ENSMUSG00000022877",3.07508559103977,-3.31239514006169,0.891311597992833,1.71557498581076e-05,3.5937021643541e-05
"117","ENSMUSG00000023019",13484.9348788399,-2.02994361770066,0.131376544579692,1.35212387159583e-54,2.26683297008352e-53
"118","ENSMUSG00000023031",1740.05241855579,-2.12110913052352,0.125965545734542,1.91040524794036e-64,4.29900934301932e-63
"119","ENSMUSG00000023084",22.1212527305916,-2.45951359055485,0.217157107794961,2.41869962971134e-30,1.69040453443689e-29
"120","ENSMUSG00000023120",323.128180283123,-2.44132821141576,0.31746838273783,1.80106413358074e-15,6.77713627431212e-15
"121","ENSMUSG00000023151",1.3319531168629,-2.63498288493148,0.944476443874477,0.000215887722349881,0.00041034637201784
"122","ENSMUSG00000023262",5475.06737713822,-2.71280205472465,0.240110039034673,1.09861677746442e-30,7.74836778119409e-30
"123","ENSMUSG00000023267",16.937172164227,-3.31539245970334,0.341485959927892,2.84433153970146e-23,1.50153275683904e-22
"124","ENSMUSG00000023328",304.279098559123,-2.59162916061235,0.147195099906298,3.45443975569779e-70,9.2244164886772e-69
"125","ENSMUSG00000023737",1.73777894143078,-2.60937514445873,0.851824162657473,0.000137579307277936,0.000266388661020046
"126","ENSMUSG00000023951",7574.9329100729,-2.14470932870891,0.0880037069118963,5.55504855609753e-132,6.38729121877132e-130
"127","ENSMUSG00000023968",18.3701410063375,-2.71968684147375,0.248372230325286,1.56762713468805e-28,1.02477722945431e-27
"128","ENSMUSG00000024107",4.97380474392795,-2.8958072400979,0.500369821987016,1.70897487714546e-09,4.69646364524717e-09
"129","ENSMUSG00000024184",22.8709232700527,-2.75069713266101,0.269791568967023,4.22864010653326e-25,2.40093317976582e-24
"130","ENSMUSG00000024223",10.6999811188692,-2.83910732766808,0.485383360791528,6.37735324785195e-10,1.80011357621522e-09
"131","ENSMUSG00000024254",16.9473460216273,-3.71175607965798,0.386599798531994,1.00473600872351e-22,5.18873204176923e-22
"132","ENSMUSG00000024292",7.34042937852,-2.22083053796545,0.580251133283675,1.84389174137775e-05,3.85223910558641e-05
"133","ENSMUSG00000024313",4880.33021290153,-2.83189177272082,0.342098607783379,1.24531867069453e-17,5.1797769155532e-17
"134","ENSMUSG00000024353",57.5033777032291,-2.41632085760347,0.316053453216364,3.07978760417138e-15,1.14671198670175e-14
"135","ENSMUSG00000024354",10113.788795491,-2.32195599054602,0.228653167377386,4.25331949931436e-25,2.41440122435155e-24
"136","ENSMUSG00000024391",1275.14649445174,-2.46255474485621,0.207225309300323,1.91419996503138e-33,1.51291491900362e-32
"137","ENSMUSG00000024575",86.540911214919,-3.44332920042135,0.249456926386273,2.58085595320242e-44,2.9976260958298e-43
"138","ENSMUSG00000024650",10628.8484023869,-2.61161704608849,0.223307208536989,1.46221420186252e-32,1.11003966889056e-31
"139","ENSMUSG00000024694",24375.0079884258,-2.00770662348521,0.190074923206118,8.17808263748553e-27,4.98867003135957e-26
"140","ENSMUSG00000024749",3.04862009679799,-2.03658945867587,0.54857707852181,4.48128657871285e-05,9.06371705530668e-05
"141","ENSMUSG00000024757",3644.33746979802,-3.39891021657861,0.407221864236096,6.11243106000741e-18,2.58206888981792e-17
"142","ENSMUSG00000024827",5850.96309862298,-2.06980830713767,0.314048198053096,6.77275933168051e-12,2.1310115298144e-11
"143","ENSMUSG00000024866",12208.1392373394,-2.2303314859893,0.207881723541956,1.18550239616107e-27,7.48361389765151e-27
"144","ENSMUSG00000024892",14333.1962335167,-2.1871994389512,0.156696072277598,4.24518201453806e-45,5.06865473248378e-44
"145","ENSMUSG00000024899",10762.0303295943,-2.10035630168997,0.165632401342604,1.46462621117793e-37,1.33771318910669e-36
"146","ENSMUSG00000025059",17621.7713402811,-2.58552398768868,0.284141988672368,1.03033650899705e-20,4.92780695784513e-20
"147","ENSMUSG00000025127",1128.71948358972,-2.57524754872829,0.1321900140191,2.15108879916024e-85,8.53016803963054e-84
"148","ENSMUSG00000025137",4090.7518232608,-2.03629749126189,0.0777472786636619,6.37376199112401e-152,1.11456736596176e-149
"149","ENSMUSG00000025197",1270.11884869312,-2.69869934315281,0.205779798604635,3.8018782679993e-40,3.79449451710227e-39
"150","ENSMUSG00000025207",1728.29521784287,-2.32692109841834,0.150634393252985,1.10258873147244e-54,1.85218724797915e-53
"151","ENSMUSG00000025243",6354.81051298488,-2.97003997562465,0.218941963161356,6.42885152700059e-43,7.10021536409657e-42
"152","ENSMUSG00000025317",79.837542497582,-2.68982385181502,0.250852614297614,1.11286973019973e-27,7.03569487224693e-27
"153","ENSMUSG00000025386",13.7019585204584,-2.25350900976541,0.260088741260523,1.05980095983167e-18,4.63635301763749e-18
"154","ENSMUSG00000025453",2985.09393395859,-2.44237183630041,0.303165961743237,9.47257430427983e-17,3.78557202913935e-16
"155","ENSMUSG00000025716",6.80093133553201,-3.6984659706132,0.509983910778666,1.61437045448042e-13,5.52554878541137e-13
"156","ENSMUSG00000025726",453.217031783619,-2.25707250391049,0.182941274258153,8.52612730491885e-36,7.32002767354796e-35
"157","ENSMUSG00000025732",1800.8027465041,-2.03049056773839,0.117080392300709,3.79413465507643e-68,9.56357404899695e-67
"158","ENSMUSG00000025766",858.063358853425,-2.06836378274375,0.0928547715390493,1.24746566205208e-110,8.92398660117424e-109
"159","ENSMUSG00000025815",1263.20421525845,-2.41385057461901,0.245025401816968,8.6917767265001e-24,4.67765825496899e-23
"160","ENSMUSG00000025900",36.889302750753,-2.02584810808029,0.177220945850262,8.14407044922128e-31,5.7719065010369e-30
"161","ENSMUSG00000025911",4690.61342592786,-2.46276492994884,0.280519020643203,1.97714442025374e-19,8.96084838848261e-19
"162","ENSMUSG00000025937",13558.2423368613,-2.45819905337117,0.189413040577969,2.60922873815785e-39,2.53385996357705e-38
"163","ENSMUSG00000025963",9.64618228878271,-2.14766519430036,0.297542122373401,1.38067769977414e-13,4.74439019527622e-13
"164","ENSMUSG00000026189",3785.32573077284,-2.36525753786982,0.172025753273385,6.88336241208237e-44,7.88580295262267e-43
"165","ENSMUSG00000026220",1678.15871948402,-2.52179695302765,0.382548256453921,4.84843991154648e-12,1.53860825976877e-11
"166","ENSMUSG00000026295",9389.71900147296,-2.71414158711755,0.219155830984976,4.50579429162646e-36,3.90166458244312e-35
"167","ENSMUSG00000026348",2155.80346376666,-2.5955796555233,0.209742859299479,4.21461700122666e-36,3.65078330608492e-35
"168","ENSMUSG00000026368",3512.93327880538,-3.09298355574306,0.277485166443771,7.10661490670796e-30,4.87872600779207e-29
"169","ENSMUSG00000026415",99.7577389699565,-3.38249027051299,0.384075866315262,1.13923698706634e-19,5.22439019692543e-19
"170","ENSMUSG00000026532",4.87484963073949,-2.41507820282084,0.628733552218584,1.73783322302131e-05,3.63881410185429e-05
"171","ENSMUSG00000026567",10.5589993112574,-2.34531246586716,0.400977865088337,7.32327680491538e-10,2.05995792252652e-09
"172","ENSMUSG00000026616",35.0283488027293,-2.2201944246014,0.185939196385496,2.3392222064923e-33,1.83959882516186e-32
"173","ENSMUSG00000026691",39.4519915160514,-2.20132332448186,0.512070644681228,2.30503329735126e-06,5.17317677901978e-06
"174","ENSMUSG00000026692",708.747462186389,-2.10456438540603,0.162929240117454,5.90195463512589e-39,5.65729423932642e-38
"175","ENSMUSG00000026725",421.015151962826,-3.43639420475083,0.31336779158899,5.14082609244483e-29,3.41830319075398e-28
"176","ENSMUSG00000026726",13947.224621724,-2.07639043910466,0.184512234767806,3.61497367799806e-30,2.51252145143994e-29
"177","ENSMUSG00000026824",3.1016156710813,-2.54172913039662,0.561062209854805,1.3785305659869e-06,3.14256547004491e-06
"178","ENSMUSG00000026839",866.559016693781,-2.39899002891168,0.327814364435529,3.14620944356485e-14,1.11757229508261e-13
"179","ENSMUSG00000026866",1054.67645860556,-2.22343769002831,0.16348962678828,5.9070853803134e-43,6.53829964666689e-42
"180","ENSMUSG00000027070",55638.9840754504,-2.53932069340127,0.196872984033873,4.45472527886372e-39,4.28801365623346e-38
"181","ENSMUSG00000027071",19.853455384254,-2.43386270822635,0.241609299503175,1.30030412266795e-24,7.24562029495501e-24
"182","ENSMUSG00000027199",25607.515369689,-3.22533040320906,0.224342075026407,6.22284152592636e-48,8.16983172389737e-47
"183","ENSMUSG00000027202",40423.9853866101,-2.06020056363918,0.158958839352957,4.54091404362188e-39,4.36930670739176e-38
"184","ENSMUSG00000027227",41862.2577346899,-2.22329560269294,0.153439288332862,2.07049974323904e-48,2.77031105390554e-47
"185","ENSMUSG00000027355",1.40651210846091,-2.67661645532567,1.01084088505581,0.000429087960143542,0.000792203528438634
"186","ENSMUSG00000027359",75811.2431309351,-2.16307890153636,0.168906937688187,2.60824482168551e-38,2.43432960914985e-37
"187","ENSMUSG00000027513",101199.690359092,-3.09540398117358,0.347215410911769,4.22127877394034e-20,1.97136537104213e-19
"188","ENSMUSG00000027530",1.198924414661,-2.41896695395086,1.03864608774854,0.00147501841920512,0.00257683077660636
"189","ENSMUSG00000027577",948.146493813783,-2.31824606438687,0.134785574033346,3.48798795311434e-67,8.52728394634682e-66
"190","ENSMUSG00000027674",55.5138791569467,-2.60164721967781,0.1917201881519,5.26137930328428e-43,5.83128486954232e-42
"191","ENSMUSG00000027744",1.18886377935181,-2.35220550546524,0.975541831752973,0.000951537766637761,0.0016950107881795
"192","ENSMUSG00000027761",5063.71479056655,-2.0891735568443,0.177909263685983,1.46980002295742e-32,1.11546215726615e-31
"193","ENSMUSG00000027762",511.592688250714,-2.57906535393306,0.292934579504425,1.51668924353311e-19,6.91503745091565e-19
"194","ENSMUSG00000027801",12.0588135172064,-2.12514958747504,0.322694487864623,8.67111986650716e-12,2.71272790854164e-11
"195","ENSMUSG00000027870",13308.6064984432,-2.78407871393299,0.238149639653645,1.63844544447079e-32,1.2406197170657e-31
"196","ENSMUSG00000027887",1896.29733003007,-2.46508766115273,0.190387765757785,4.01604612747213e-39,3.87315425261876e-38
"197","ENSMUSG00000027896",5341.14640662666,-3.59828840933485,0.309394901705255,2.44732736641524e-32,1.83465764851748e-31
"198","ENSMUSG00000027961",16.1469682035946,-2.48748959009182,0.282211040944551,2.31699957394955e-19,1.04653571787666e-18
"199","ENSMUSG00000027965",216.572248753649,-2.33829764475009,0.201812256240829,6.56294917659084e-32,4.84638191248487e-31
"200","ENSMUSG00000027971",4.17599780798647,-2.40235246365186,0.558344518628658,2.79174691050095e-06,6.22665889754866e-06
"201","ENSMUSG00000028003",87.7425763615864,-2.55560885632309,0.232846542430241,7.3759800979466e-29,4.8749226993804e-28
"202","ENSMUSG00000028017",56466.909781848,-4.42034857924279,0.370429983319677,1.93774486813175e-33,1.53056315948638e-32
"203","ENSMUSG00000028177",3.22079241190007,-2.44377904205385,0.539165941958375,1.34375295533759e-06,3.06550490744301e-06
"204","ENSMUSG00000028179",5373.13511553677,-2.10711687118929,0.188988668123337,1.16076039424208e-29,7.92331458048517e-29
"205","ENSMUSG00000028222",17130.1554451137,-2.39925553806393,0.0869953582090122,2.64280483416428e-168,6.86066685866914e-166
"206","ENSMUSG00000028307",138950.107708382,-2.24164631011782,0.165579677475611,1.34414502735451e-42,1.46523445600926e-41
"207","ENSMUSG00000028310",1.14088667906302,-2.9075563026244,1.0940373022088,0.000256933207221304,0.000484377861124479
"208","ENSMUSG00000028356",62.7459568545904,-2.33848017105327,0.197356594378221,4.67855971795432e-33,3.63277250255343e-32
"209","ENSMUSG00000028463",151.714622867807,-2.23654443927109,0.153373285250709,5.92090983965384e-49,8.04177080217493e-48
"210","ENSMUSG00000028527",18667.1537976881,-2.9108718219286,0.259796876104021,3.4613639711662e-30,2.40708661027164e-29
"211","ENSMUSG00000028528",811.568488654672,-2.23996428845744,0.186701189999903,5.32844413080545e-34,4.30463752511428e-33
"212","ENSMUSG00000028544",1143.63812196178,-2.09508844098608,0.146116651772039,2.18400828440173e-47,2.81163152400409e-46
"213","ENSMUSG00000028553",214.2078743436,-2.84781982292383,0.227053728654772,5.52609858778406e-37,4.92750313523337e-36
"214","ENSMUSG00000028575",3.62781947710261,-2.14040790754696,0.510195778264543,5.61685587517669e-06,1.22213814735008e-05
"215","ENSMUSG00000028655",395.15889443452,-2.7128775430392,0.270688242342178,1.33646800912698e-24,7.44384006587625e-24
"216","ENSMUSG00000028712",11999.6841221172,-2.50897302770663,0.244070412371019,1.08409663271073e-25,6.32205588427256e-25
"217","ENSMUSG00000028715",13365.0731705804,-2.35604544978044,0.370926747812262,1.91725884670904e-11,5.88045006321319e-11
"218","ENSMUSG00000028738",2.25188700524302,-3.13859998099037,0.873553761030139,1.58694434160994e-05,3.33396007559486e-05
"219","ENSMUSG00000028834",285.774077911659,-2.62092819801293,0.253512379145495,5.63773338676208e-26,3.32701580529777e-25
"220","ENSMUSG00000028976",2417.51056248195,-2.05157095674053,0.208060957168263,9.92045616168861e-24,5.32751133733165e-23
"221","ENSMUSG00000028979",4.89893928814305,-2.00613920555154,0.405828315988183,1.8633707247635e-07,4.51081890216014e-07
"222","ENSMUSG00000028982",979.386883038297,-2.37928343071533,0.167276446920077,8.87512289913119e-47,1.11966167195903e-45
"223","ENSMUSG00000029154",699.042966603141,-2.2499644996457,0.127641292530513,2.48327333582362e-70,6.66645051912309e-69
"224","ENSMUSG00000029161",5204.10284586556,-2.17539190753366,0.137353626845665,3.07343753296187e-57,5.56378364611882e-56
"225","ENSMUSG00000029162",10537.9319955269,-2.40641003878348,0.177008709761237,6.55777693315942e-43,7.23942923953912e-42
"226","ENSMUSG00000029269",173.260241061644,-2.1184947877001,0.234691060973883,2.92228443415248e-20,1.37724208003731e-19
