"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSSSCG00000004032",39.4695369665738,1.45914819988996,0.75651270532347,0.00211442178963854,0.0293310237861353
"ENSSSCG00000004058",4406.09064995713,1.11074014506252,0.298364849732769,2.11915640157293e-05,0.00100869358763512
"ENSSSCG00000004081",92.2658829614146,2.21264197224235,0.647430802098181,2.12395768360554e-05,0.00100869358763512
"ENSSSCG00000004142",853.895470352056,1.23551520537013,0.290915794826352,1.82428038488849e-06,0.000151615302689702
"ENSSSCG00000004154",313.04974871294,2.01477170423806,0.436215562896,1.7083236470373e-07,2.26370802711258e-05
"ENSSSCG00000004177",14242.065955936,1.08632568501476,0.423576619218968,0.000866850275875406,0.0158704791087566
"ENSSSCG00000004192",3867.66818154695,2.12958257820884,0.377020966013016,7.25680042184945e-10,2.41244054725658e-07
"ENSSSCG00000004233",251.395558045486,1.56748525958696,0.577846397141593,0.000301799249327865,0.00751484096650947
"ENSSSCG00000004249",143.631654224242,1.12138949673054,0.407679449727167,0.000491866325722239,0.0107377592236298
"ENSSSCG00000004473",220.744149184736,1.90480222460722,0.502726480667358,6.48762419440533e-06,0.000404388127828245
"ENSSSCG00000004528",90.1985959088122,1.13768639211679,0.542146441687472,0.00232939120905774,0.0315508463334061
"ENSSSCG00000004573",105.60218028549,1.41721893950727,0.62812742320393,0.00109301941030901,0.0186928021714308
"ENSSSCG00000004680",17.1716827205939,1.74500332717986,1.37237146451543,0.0040335058760499,0.0448801543424953
"ENSSSCG00000004789",5405.78284360836,1.52825227866656,0.470744793034318,6.2901542787669e-05,0.00241279622324603
"ENSSSCG00000004826",553.127872834515,1.35259063403954,0.457370119019345,0.000186492491202116,0.00534621212676082
"ENSSSCG00000004856",164.688087466572,1.03462445806988,0.516520583165005,0.0033921528412789,0.0399738210133046
"ENSSSCG00000004859",123.311578470417,2.12992054974958,0.579214398788813,8.82657628713635e-06,0.000517816699891476
"ENSSSCG00000005055",984.985068411983,1.20277357995168,0.458062317044002,0.000586162370845686,0.0121522874892286
"ENSSSCG00000005084",730.884478578197,1.05463830354736,0.316615257260454,8.70571464928683e-05,0.00307196623630049
"ENSSSCG00000005095",214.207180620491,1.10332924366062,0.35507931844032,0.000169458170759127,0.00496300290218656
