"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"33","ENSMUSG00000020159",71.434498986829,2.56549473031604,0.401328801868544,1.07525435783657e-11,7.65117561593653e-10
"34","ENSMUSG00000020713",18.6647170049315,2.48203061915859,0.915695055408578,0.000341920150423499,0.00330806584646945
"35","ENSMUSG00000020758",1045.22039473343,2.20208354202336,0.354404490006598,3.87097828516849e-11,2.41902186873161e-09
"36","ENSMUSG00000020808",74.4716974906425,2.36580735514528,0.57602735198933,2.48170782934066e-06,4.79557502067529e-05
"37","ENSMUSG00000020891",22.2289110490537,2.10739110141405,0.632210993408684,5.02138817727999e-05,0.00065798349555382
"38","ENSMUSG00000020911",2104.96493899204,2.32743802780247,0.27492459187042,2.02759434990328e-18,5.0980878171921e-16
"39","ENSMUSG00000021194",12.2191392473433,2.47065403007784,0.76789851902099,7.46547651704559e-05,0.000921201871375856
"40","ENSMUSG00000021250",248.937679267896,2.74485082084087,0.366192727423578,4.62473950123759e-15,6.29553710958278e-13
"41","ENSMUSG00000021367",373.605054218432,2.42800790514714,0.212997134286355,3.22772096703351e-31,3.63067644776001e-28
"42","ENSMUSG00000021403",12.01399722156,3.08578825304275,1.00801227935892,0.00011334103917647,0.00132730119960521
"43","ENSMUSG00000021423",203.780258737224,2.46186202719022,0.37283625773834,2.7852381964721e-12,2.27198895935121e-10
"44","ENSMUSG00000021567",653.363027325478,3.14552978899509,0.490922351296394,1.04808563760566e-11,7.51667323721751e-10
"45","ENSMUSG00000021749",150.329130122846,2.38240821531662,0.394383223799174,1.08430809602918e-10,6.26057521291126e-09
"46","ENSMUSG00000022015",5.78194902251451,3.82266946405334,1.35538486067189,0.000419511023291791,0.00393326654987119
"47","ENSMUSG00000022025",29.1434343631436,2.82813783103802,0.85374052710196,4.78415050420183e-05,0.000630764124465154
"48","ENSMUSG00000022229",523.016033882395,2.36080175591474,0.372684862319203,1.74520881494448e-11,1.16558133728104e-09
"49","ENSMUSG00000022240",139.558189966035,3.44880784167549,0.549375184149124,2.17916777860544e-11,1.44189392459305e-09
