"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"106","ENSMUSG00000042489",35.9290522251015,1.50756864954435,0.48611222730611,7.55067175317755e-05,0.00254196212503008
"107","ENSMUSG00000043298",61.7999003064089,1.61987583137811,0.497460461018781,4.25790179665154e-05,0.0015937372208757
"108","ENSMUSG00000043903",28.8754506301955,2.05116893991963,0.910068299071303,0.000649079711480686,0.0138786638554316
"109","ENSMUSG00000044201",11.590599022842,2.10309479511668,1.16256897074674,0.00185755202679858,0.0311471031083133
"110","ENSMUSG00000044783",1329.75880855134,1.15471160043173,0.28540843665488,2.33611671947633e-06,0.000138299698988046
"111","ENSMUSG00000046179",29.1920567401623,1.7579038903639,0.524977876551465,3.34759092199137e-05,0.00131523295704876
"112","ENSMUSG00000046295",28.1727892731728,2.34984210621333,0.545483248187563,8.05930202566823e-07,5.52252565971478e-05
"113","ENSMUSG00000047347",41.249001238855,1.1670507561401,0.951353663635622,0.00362197956743852,0.0499528956983102
"114","ENSMUSG00000047534",39.5328144370911,2.48140190644865,0.48374787367526,1.50807653511636e-08,1.77351838470947e-06
"115","ENSMUSG00000048327",79.3329078607942,2.43392992165075,0.344445282785053,8.56147224582174e-14,2.52563431251741e-11
"116","ENSMUSG00000048922",54.468357963444,1.11682314454645,0.531471783756241,0.0010518676288785,0.0201308878984798
"117","ENSMUSG00000049037",64.7089730821857,1.32219798475752,0.641939525953623,0.00106251808632368,0.0202775518557715
"118","ENSMUSG00000050370",91.5827601504372,1.50308561074325,0.650691277552918,0.000589800634300738,0.0128318500500054
"119","ENSMUSG00000051220",43.1338957922255,1.78692234863452,0.485247512946729,9.61018178291875e-06,0.000454525037857883
"120","ENSMUSG00000051378",30.4932493181879,2.3790733058214,0.530300201473559,3.74314612695243e-07,2.87002019117212e-05
"121","ENSMUSG00000053063",65.3780868315717,1.1745967542727,0.326348877666391,1.39226472847585e-05,0.000621386880864386
"122","ENSMUSG00000053168",471.903112701268,1.61252829935707,0.140128210318967,6.65574940673595e-32,1.15843318424239e-28
"123","ENSMUSG00000058290",55.6697940487616,1.52724426296251,0.358478690465971,9.4051338637716e-07,6.29149593213878e-05
"124","ENSMUSG00000058818",142.270926161751,1.11752490481763,0.306060721546825,1.13361976598898e-05,0.000523359470213215
"125","ENSMUSG00000060962",17.9706793735595,2.42951196869632,0.693976660561921,2.16860954188142e-05,0.000907323295106879
"126","ENSMUSG00000063953",206.126863418277,3.03158310390699,0.283935532183061,7.6683607566494e-28,1.11223182474569e-24
"127","ENSMUSG00000068101",20.5215392762446,1.1045704202435,0.716133586176593,0.00287218575577752,0.0426903442180255
"128","ENSMUSG00000068606",42.3441337094043,2.06653528892966,1.12583087712785,0.00135320124122326,0.0244514352950291
"129","ENSMUSG00000068744",39.6835628491397,2.1592166539898,0.476902097550377,2.77254958152362e-07,2.23408451233419e-05
"130","ENSMUSG00000069793",95.4602322000851,1.14659130674122,0.31668800950397,1.27757574834456e-05,0.000582099630888406
"131","ENSMUSG00000072082",35.7721846868793,1.99415666279343,0.451998364031353,4.92964549286271e-07,3.66668717108015e-05
"132","ENSMUSG00000072596",17.2116891714101,2.47073953592401,0.757890036709225,5.08296660295886e-05,0.00184310486926039
"133","ENSMUSG00000073988",1174.7609515551,1.14339938001984,0.228104080095371,2.61308740557532e-08,2.89686536904703e-06
"134","ENSMUSG00000076532",22.0935165131087,3.05248210952448,1.66264188865509,0.00131024940711126,0.0239295812494978
"135","ENSMUSG00000076540",12.4104188943876,3.31257866191537,1.25297385648603,0.000361615692344932,0.00885856617080373
"136","ENSMUSG00000076545",16.867249415559,1.60127856883825,0.921224824920955,0.00196213857685519,0.0324784551098795
"137","ENSMUSG00000076547",34.38893500645,4.92277392579399,1.32142883405197,8.91047716836963e-06,0.000426062788778773
"138","ENSMUSG00000076552",39.6604691000126,2.873087314257,1.27866578593217,0.000571497386792431,0.0125118390152481
"139","ENSMUSG00000076577",81.6642492572193,2.38852293606413,0.855768001170988,0.000156066406884201,0.0045498245923367
"140","ENSMUSG00000076583",35.7089857686329,2.71118488904737,1.24291573322105,0.000675630408229114,0.0143232000672688
"141","ENSMUSG00000076615",11.2349641013585,3.39169291916348,1.4481370986765,0.000761762313961611,0.0155615881156125
"142","ENSMUSG00000076617",342.540941175756,1.59945389420761,0.452001234982923,1.5473261541283e-05,0.000681802828167166
"143","ENSMUSG00000076646",8.56966446359916,4.41916899627906,1.72414767042276,0.000396869815658721,0.00946235498841101
"144","ENSMUSG00000076674",38.303813746403,4.3272354652707,0.711317559388514,1.08275018768835e-10,2.1661226455995e-08
"145","ENSMUSG00000076680",23.2119475190435,3.67673782513774,1.29502159493037,0.000154254129974273,0.0045198537579162
"146","ENSMUSG00000076934",84.5885511241397,1.73942235956808,0.835925566351316,0.000914032534035448,0.0179354410990834
"147","ENSMUSG00000079227",109.580010111537,1.13252306448664,0.502282214658918,0.000742277795736685,0.0153072808469159
"148","ENSMUSG00000079553",81.2970101344479,1.10388804246622,0.319284931046367,2.35721020933617e-05,0.000967623672016416
"149","ENSMUSG00000081604",58.8738655266132,10.1278312883401,2.8641980421374,5.64374431112794e-14,1.72332227605582e-11
"150","ENSMUSG00000085666",63.0395750086836,4.52448350259445,0.490102032226612,4.41222370762435e-21,4.04182913848431e-18
"151","ENSMUSG00000086156",62.3485922653518,1.18961755790426,0.435678494647062,0.000227662444302403,0.00604956464592874
"152","ENSMUSG00000089722",22.3861733771963,8.41135791226721,2.74684388356348,3.68355071996769e-09,5.29286031809055e-07
"153","ENSMUSG00000093938",71.4826965664174,1.44628751170954,0.312037620130363,1.68647417673791e-07,1.45068282138968e-05
"154","ENSMUSG00000094006",68.5058948034902,4.8332772103365,0.874951240186035,1.84447520919755e-09,2.84098150584809e-07
"155","ENSMUSG00000094066",9.48759293144231,3.92382857816031,1.30881324286394,0.000280884813464329,0.00714736868179335
"156","ENSMUSG00000094420",85.3263873145029,1.69190385565999,1.15157979569757,0.00235190550942967,0.0366800317129241
"157","ENSMUSG00000094433",83.1990307209531,2.06346883070489,3.6098190237075,0.0031995572359815,0.0460995808710746
"158","ENSMUSG00000094694",47.8733283240356,3.32533498376187,1.13459289843345,9.97967000721627e-05,0.00314097932143941
"159","ENSMUSG00000094797",69.8047634681094,2.07029778918812,0.747242427999972,0.000171647518984185,0.00484987835701255
"160","ENSMUSG00000094872",31.5300125123061,1.67517475976155,1.01625343095502,0.00201488852204708,0.0329597130885615
"161","ENSMUSG00000094930",33.5967985693547,2.47882485405263,1.44985426568205,0.00156221077222286,0.0272720947748635
"162","ENSMUSG00000094951",73.6532216811668,3.63956885186037,0.980922475685397,7.32492654668892e-06,0.000359430021152567
"163","ENSMUSG00000095134",15.7653046949373,7.64206102224202,2.79708656800683,8.72986140193718e-07,5.86653427415894e-05
"164","ENSMUSG00000095210",14.0616819881334,3.95935084114566,1.31845104567093,0.000159319706529538,0.00460624500356579
"165","ENSMUSG00000095416",14.0228246945565,2.16116322608487,1.42836079232833,0.00244406735938106,0.0378460786388143
"166","ENSMUSG00000095429",12.1747360356631,4.01591199944832,1.6579954679846,0.000766663503641532,0.0156433508568357
"167","ENSMUSG00000095442",38.8695541974837,4.03534165545916,1.17791028880159,2.29817552627922e-05,0.000947861256750942
"168","ENSMUSG00000095571",73.1521015979692,3.58872520444803,1.64346389494239,0.000534735238241764,0.0119016199764679
"169","ENSMUSG00000095583",19.7137844999208,2.63306650531158,1.36765765289944,0.00120456639589497,0.0223037001282468
"170","ENSMUSG00000095863",23.7322102815288,6.20077733565216,1.65201242133803,5.6581802604258e-06,0.000293097105454497
"171","ENSMUSG00000096638",39.6572736525276,3.50557670592233,1.08478845868692,4.16174441778485e-05,0.00156786064050964
"172","ENSMUSG00000096965",68.0599637599808,1.84881088496661,0.591638384017299,6.24689594247522e-05,0.00218327758792733
"173","ENSMUSG00000097644",24.0159156526468,6.47946872169986,1.3437904113074,4.02214453211156e-08,4.29481138536207e-06
"174","ENSMUSG00000098090",17.7626042780017,1.82091133014207,0.784475351285038,0.000637761869529244,0.0137040065915512
"175","ENSMUSG00000098318",39.9946605836575,1.55943062751609,0.490858659712286,5.83411348359079e-05,0.00207124379126746
"176","ENSMUSG00000099398",22.0419086676498,1.65514947961075,0.771320216440146,0.000899550082377036,0.0177312221786776
"177","ENSMUSG00000100303",52.6987976994608,1.33776992210154,0.489898507653719,0.00022064215089382,0.00590648293853975
"178","ENSMUSG00000103271",28.4968540312097,8.64633358675601,2.943765101368,1.44682291906898e-07,1.26542476916561e-05
"179","ENSMUSG00000103297",20.417198276605,3.07692612186369,1.68836310956032,0.00132913297699743,0.0241729983956534
"180","ENSMUSG00000104422",34.1473148340169,5.36680712265857,1.40339538984151,8.45401291592717e-06,0.000407595830475658
"181","ENSMUSG00000104814",174.963627935517,1.45957170509542,0.247944580699926,1.95609917276429e-10,3.82538270808568e-08
"182","ENSMUSG00000104969",55.0287394310133,1.44537028127734,0.552025891581923,0.000292010052434006,0.00736584777190418
"183","ENSMUSG00000105906",87.3714696295837,1.735097153059,0.899715560514259,0.00122440349797007,0.0225988789842727
"184","ENSMUSG00000108037",113.038082571265,1.24417729700489,0.297162778464858,1.29111450109622e-06,8.23144611413174e-05
"185","ENSMUSG00000108589",9.3909047332519,3.42287400041367,1.13335833741096,0.000202588041558619,0.00553539225012207
"186","ENSMUSG00000108608",29.175924710333,4.90082091738709,1.60217671951825,9.01830203944506e-05,0.00289067305702654
"187","ENSMUSG00000109136",9.58846258234084,1.72528280798239,1.16067613175315,0.00313796160221413,0.0455514776368115
"188","ENSMUSG00000109834",24.7025247349856,8.6215709173712,2.73318826416095,4.05718555911598e-10,7.35576194337642e-08
"189","ENSMUSG00000110494",374.87685001651,1.27677582346285,0.273373591035652,1.39444327877955e-07,1.23199417599787e-05
"190","ENSMUSG00000110631",1349.84111749008,1.65427197982382,0.322976892632123,1.3582920344545e-08,1.61925156573154e-06
"191","ENSMUSG00000112428",62.6929416665334,4.71481525690972,0.570935141889379,1.81634254250558e-17,9.29807116244402e-15
"192","ENSMUSG00000114544",133.878794363374,1.5532492759345,0.46960270907388,3.54929209802361e-05,0.00137891582513618
"193","ENSMUSG00000116461",104.173698044417,11.0797270235942,2.9572187354342,1.65069690616251e-16,7.18259491293964e-14
"194","ENSMUSG00000118370",26.1027944370331,2.03833942810009,0.739043812887549,0.00019676700093924,0.00540178178445975
