"","Mouse.gene.stable.ID","LFC"
"116","ENSMUSG00000025475","2.36411401728044"
"117","ENSMUSG00000025746","5.65188482999189"
"118","ENSMUSG00000025804","3.55123274668554"
"119","ENSMUSG00000025877","2.20053873649683"
"120","ENSMUSG00000025938","5.60566003583493"
"121","ENSMUSG00000025964","2.62804729031223"
"122","ENSMUSG00000026043","2.02546250104574"
"123","ENSMUSG00000026065","2.34675496782812"
"124","ENSMUSG00000026070","4.69450213985194"
"125","ENSMUSG00000026072","2.07815122652517"
"126","ENSMUSG00000026073","2.482244576921"
"127","ENSMUSG00000026166","4.62364142960989"
"128","ENSMUSG00000026204","3.10689566663418"
"129","ENSMUSG00000026271","2.29985801745678"
"130","ENSMUSG00000026442","3.74375931350275"
"131","ENSMUSG00000026458","2.15224676025652"
"132","ENSMUSG00000026475","3.61148071293068"
"133","ENSMUSG00000026536","2.03231837884157"
"134","ENSMUSG00000026580","2.80907712719438"
"135","ENSMUSG00000026628","2.30895876462923"
"136","ENSMUSG00000026712","2.51675905290398"
"137","ENSMUSG00000026786","2.62426937677351"
"138","ENSMUSG00000026822","5.72157625983332"
"139","ENSMUSG00000026961","2.20265088434188"
"140","ENSMUSG00000026981","3.95754210648545"
"141","ENSMUSG00000026984","6.14540305572951"
"142","ENSMUSG00000027004","2.26538946573813"
"143","ENSMUSG00000027068","2.81920696777897"
"144","ENSMUSG00000027322","3.53476651386043"
"145","ENSMUSG00000027560","2.49371963673133"
"146","ENSMUSG00000027656","3.12287864700808"
"147","ENSMUSG00000027750","2.07976167830078"
"148","ENSMUSG00000027966","3.20493722364253"
"149","ENSMUSG00000027994","2.32244556435381"
"150","ENSMUSG00000028004","4.53251337951746"
"151","ENSMUSG00000028115","2.52071515639005"
"152","ENSMUSG00000028128","2.0174787989307"
"153","ENSMUSG00000028159","2.24945711693645"
"154","ENSMUSG00000028172","2.33064137476795"
"155","ENSMUSG00000028246","2.00732642061611"
"156","ENSMUSG00000028262","3.22296769004937"
"157","ENSMUSG00000028327","2.69682702449638"
"158","ENSMUSG00000028337","2.20185283228876"
"159","ENSMUSG00000028351","2.15308182379298"
"160","ENSMUSG00000028362","5.91256647223866"
"161","ENSMUSG00000028480","2.30630373173939"
"162","ENSMUSG00000028546","7.36140513256604"
"163","ENSMUSG00000028555","2.93338709804969"
"164","ENSMUSG00000028581","2.08877889116736"
"165","ENSMUSG00000028583","2.40733919970118"
"166","ENSMUSG00000028965","2.97981976880912"
"167","ENSMUSG00000029093","2.13185795469897"
"168","ENSMUSG00000029120","3.50405431645112"
"169","ENSMUSG00000029168","3.6101588774261"
"170","ENSMUSG00000029322","2.14316689733718"
"171","ENSMUSG00000029348","3.20675054292499"
"172","ENSMUSG00000029371","6.15254847585048"
"173","ENSMUSG00000029373","2.33458099254704"
"174","ENSMUSG00000029377","3.43111802046958"
"175","ENSMUSG00000029380","3.73720698970272"
"176","ENSMUSG00000029659","2.80778857708654"
"177","ENSMUSG00000029811","2.66408607411133"
"178","ENSMUSG00000029819","2.2642671278074"
"179","ENSMUSG00000029868","3.07438754840011"
"180","ENSMUSG00000029869","2.29712851537932"
"181","ENSMUSG00000029915","2.37440508046656"
"182","ENSMUSG00000029919","2.02385992885469"
"183","ENSMUSG00000030074","2.70311632061208"
"184","ENSMUSG00000030093","8.41568892029296"
"185","ENSMUSG00000030116","2.75395652213558"
"186","ENSMUSG00000030142","3.00152068959841"
"187","ENSMUSG00000030144","2.48776649523447"
"188","ENSMUSG00000030148","2.14880375265663"
"189","ENSMUSG00000030162","4.12490311163906"
"190","ENSMUSG00000030218","2.0681777631268"
"191","ENSMUSG00000030474","2.14541856587852"
"192","ENSMUSG00000030745","2.02670656971844"
"193","ENSMUSG00000030786","2.99800454280577"
"194","ENSMUSG00000030787","2.20854061924581"
"195","ENSMUSG00000030789","2.13392592985036"
"196","ENSMUSG00000031027","5.29231239188982"
"197","ENSMUSG00000031131","2.1996312977197"
"198","ENSMUSG00000031137","2.00275413208386"
"199","ENSMUSG00000031165","2.25618290800072"
"200","ENSMUSG00000031210","2.20772019737"
"201","ENSMUSG00000031264","2.16245495850573"
"202","ENSMUSG00000031271","2.75131486037519"
"203","ENSMUSG00000031284","2.15283096944449"
"204","ENSMUSG00000031285","3.42618828037101"
"205","ENSMUSG00000031302","2.42042803511331"
"206","ENSMUSG00000031491","5.45118202047005"
"207","ENSMUSG00000031494","2.10965624679852"
"208","ENSMUSG00000031506","2.17973240899586"
"209","ENSMUSG00000031659","2.35162035304299"
"210","ENSMUSG00000031750","2.09757261345642"
"211","ENSMUSG00000031780","2.57337682899499"
"212","ENSMUSG00000031872","2.16188185043824"
"213","ENSMUSG00000031970","4.5140940221801"
"214","ENSMUSG00000032011","3.31254040672199"
"215","ENSMUSG00000032033","2.09750617644505"
"216","ENSMUSG00000032068","2.03233455855142"
"217","ENSMUSG00000032085","2.27726076040637"
"218","ENSMUSG00000032243","2.79208886990802"
"219","ENSMUSG00000032269","2.36642050924353"
"220","ENSMUSG00000032332","4.48348308704985"
"221","ENSMUSG00000032661","2.02913492475013"
"222","ENSMUSG00000032690","3.72731403435725"
"223","ENSMUSG00000032783","2.20703559092586"
"224","ENSMUSG00000032899","2.14653808426216"
"225","ENSMUSG00000033192","2.43160824079035"
"226","ENSMUSG00000033361","2.26596483202403"
"227","ENSMUSG00000033777","2.2908691631993"
"228","ENSMUSG00000033860","2.59542089721046"
"229","ENSMUSG00000034116","2.07813176027227"
"230","ENSMUSG00000034161","2.23360072488059"
"231","ENSMUSG00000034227","3.13188486110948"
"232","ENSMUSG00000034353","2.26367406317565"
"233","ENSMUSG00000034394","4.98966611086557"
"234","ENSMUSG00000034457","3.27926175451487"
"235","ENSMUSG00000034463","2.86008820341625"
"236","ENSMUSG00000034855","2.183581489913"
"237","ENSMUSG00000035004","2.17683096954737"
"238","ENSMUSG00000035042","2.38617686062731"
"239","ENSMUSG00000035095","3.42411609145295"
"240","ENSMUSG00000035200","4.34849702212412"
"241","ENSMUSG00000035246","4.81389067167478"
"242","ENSMUSG00000035352","3.71554794760213"
"243","ENSMUSG00000035373","3.90891136931145"
"244","ENSMUSG00000035385","2.79371567860322"
"245","ENSMUSG00000035394","2.62640261590122"
"246","ENSMUSG00000035429","2.99443044339955"
"247","ENSMUSG00000035557","6.63750913574024"
"248","ENSMUSG00000035775","3.46174053825874"
"249","ENSMUSG00000035783","2.41152262139445"
"250","ENSMUSG00000035818","2.37022797126999"
"251","ENSMUSG00000035835","2.42948921495003"
"252","ENSMUSG00000035910","3.11301270003697"
"253","ENSMUSG00000035914","2.77464962387212"
"254","ENSMUSG00000036067","2.10658333438956"
"255","ENSMUSG00000036131","2.12353759529942"
"256","ENSMUSG00000036198","5.25204520391382"
"257","ENSMUSG00000036353","2.86014742383287"
"258","ENSMUSG00000036362","3.10713392447041"
"259","ENSMUSG00000036422","2.55876087263156"
"260","ENSMUSG00000036492","2.36034723156448"
"261","ENSMUSG00000036545","2.00457223870007"
"262","ENSMUSG00000036596","2.04961684266968"
"263","ENSMUSG00000036768","2.07719657924079"
"264","ENSMUSG00000036777","2.25791250530705"
"265","ENSMUSG00000036853","2.17448422602076"
"266","ENSMUSG00000036887","2.33863703176767"
"267","ENSMUSG00000036896","2.07081974727562"
"268","ENSMUSG00000036905","2.28358707082313"
"269","ENSMUSG00000037033","4.37847375215826"
"270","ENSMUSG00000037035","2.91560841621367"
"271","ENSMUSG00000037161","2.12346577581804"
"272","ENSMUSG00000037185","2.30917137086765"
"273","ENSMUSG00000037411","2.94029253817109"
"274","ENSMUSG00000037428","5.34830323950195"
"275","ENSMUSG00000037509","2.45638456459136"
"276","ENSMUSG00000037544","2.03212877889268"
"277","ENSMUSG00000037548","2.99500721463264"
"278","ENSMUSG00000037846","2.43907268822226"
"279","ENSMUSG00000037855","2.04737359081583"
"280","ENSMUSG00000037868","4.63589812381409"
"281","ENSMUSG00000038071","2.5356215147579"
"282","ENSMUSG00000038147","2.49876138016698"
"283","ENSMUSG00000038418","2.28070910754643"
"284","ENSMUSG00000038630","2.20294160754319"
"285","ENSMUSG00000038642","2.54790839959988"
"286","ENSMUSG00000038670","4.32184360895283"
"287","ENSMUSG00000038677","2.00134303241173"
"288","ENSMUSG00000038756","3.66239372030169"
"289","ENSMUSG00000039109","3.32578299127891"
"290","ENSMUSG00000039116","2.05589491489489"
"291","ENSMUSG00000039239","2.31292377390522"
"292","ENSMUSG00000039252","4.92388053386344"
"293","ENSMUSG00000039323","3.79180824152311"
"294","ENSMUSG00000039462","5.44609397271557"
"295","ENSMUSG00000039546","3.15390179524764"
"296","ENSMUSG00000039552","2.96193319274172"
"297","ENSMUSG00000039787","2.00032536401969"
"298","ENSMUSG00000039814","2.18403907882964"
"299","ENSMUSG00000040133","3.06531870129986"
"300","ENSMUSG00000040204","2.0087132253409"
"301","ENSMUSG00000040229","2.79153577133797"
"302","ENSMUSG00000040322","2.05300201741968"
"303","ENSMUSG00000040405","7.92020012447105"
"304","ENSMUSG00000040522","3.61670839295005"
"305","ENSMUSG00000040552","2.21357429801414"
"306","ENSMUSG00000040649","2.49336985971491"
"307","ENSMUSG00000041189","2.09626230407726"
"308","ENSMUSG00000041324","3.34133161235089"
"309","ENSMUSG00000041481","2.88643303705898"
"310","ENSMUSG00000042265","3.46601815932865"
"311","ENSMUSG00000042306","3.37430334540498"
"312","ENSMUSG00000042367","2.30702825327027"
"313","ENSMUSG00000042436","3.12036519686311"
"314","ENSMUSG00000042448","2.24020826017037"
"315","ENSMUSG00000043157","2.26002089779547"
"316","ENSMUSG00000043463","2.22833313964234"
"317","ENSMUSG00000043531","2.76556035772663"
"318","ENSMUSG00000043557","2.38627581172212"
"319","ENSMUSG00000043592","2.16043361352068"
"320","ENSMUSG00000043613","2.2109442778589"
"321","ENSMUSG00000043659","3.67440328872704"
"322","ENSMUSG00000043740","3.32328915744131"
"323","ENSMUSG00000043832","2.16994931482581"
"324","ENSMUSG00000043843","2.80088606615072"
"325","ENSMUSG00000043903","3.52318995399669"
"326","ENSMUSG00000044201","2.06752358816098"
"327","ENSMUSG00000044288","2.39969684668793"
"328","ENSMUSG00000044303","7.24588818996596"
"329","ENSMUSG00000044863","6.10370049540628"
"330","ENSMUSG00000044938","2.0977547169007"
"331","ENSMUSG00000045027","3.03260713719782"
"332","ENSMUSG00000045322","2.1343459288621"
"333","ENSMUSG00000045545","2.24709496968105"
"334","ENSMUSG00000045613","2.18297243753062"
"335","ENSMUSG00000045709","2.42769462548475"
"336","ENSMUSG00000045763","2.58168385813669"
"337","ENSMUSG00000046093","2.80248461924735"
"338","ENSMUSG00000046203","5.33794456202507"
"339","ENSMUSG00000046523","4.94944681878386"
"340","ENSMUSG00000046591","2.19878193790872"
"341","ENSMUSG00000047085","3.22484714254122"
"342","ENSMUSG00000047443","2.64572313380578"
"343","ENSMUSG00000047501","2.00352545382459"
"344","ENSMUSG00000047534","2.19791450133821"
"345","ENSMUSG00000047730","2.52452901163558"
"346","ENSMUSG00000047798","2.88830598222643"
"347","ENSMUSG00000048416","2.28802382293664"
"348","ENSMUSG00000048644","2.61541347774688"
"349","ENSMUSG00000048779","2.24761701566119"
"350","ENSMUSG00000049103","2.27297927004579"
"351","ENSMUSG00000049119","2.12050492443994"
"352","ENSMUSG00000049122","2.05637161061091"
"353","ENSMUSG00000049625","2.01310795701939"
"354","ENSMUSG00000049630","2.03853915503255"
"355","ENSMUSG00000049709","3.69595984224693"
"356","ENSMUSG00000049723","3.16238844343764"
"357","ENSMUSG00000050635","4.51429959870934"
"358","ENSMUSG00000050830","3.790155052616"
"359","ENSMUSG00000050896","2.32572155957044"
"360","ENSMUSG00000051048","3.66135147580227"
"361","ENSMUSG00000051279","3.9641740956744"
"362","ENSMUSG00000051378","2.04873633039661"
"363","ENSMUSG00000051439","3.01551696910577"
"364","ENSMUSG00000051951","2.89049437911111"
"365","ENSMUSG00000052160","2.05517735148829"
"366","ENSMUSG00000052336","2.78502457769187"
"367","ENSMUSG00000052821","2.40439386437066"
"368","ENSMUSG00000053007","2.29222059937152"
"369","ENSMUSG00000053113","2.9546702787057"
"370","ENSMUSG00000053166","2.08257144150654"
"371","ENSMUSG00000053175","2.02624330536899"
"372","ENSMUSG00000053219","2.6115542073321"
"373","ENSMUSG00000053268","6.18850046095767"
"374","ENSMUSG00000053279","2.8719755037234"
"375","ENSMUSG00000053399","2.82012815996765"
"376","ENSMUSG00000053475","3.50881439167907"
"377","ENSMUSG00000053522","5.11326334226286"
"378","ENSMUSG00000053765","2.26381822616891"
"379","ENSMUSG00000053783","3.4986622855054"
"380","ENSMUSG00000054203","2.26517308681847"
"381","ENSMUSG00000054679","2.76378444188897"
"382","ENSMUSG00000054871","2.23126320420584"
"383","ENSMUSG00000054958","3.10877001369747"
"384","ENSMUSG00000055301","3.54796022118196"
"385","ENSMUSG00000055407","2.64625851459014"
"386","ENSMUSG00000056025","2.00073518466465"
"387","ENSMUSG00000056130","2.32484086331765"
"388","ENSMUSG00000056174","2.1293436397108"
"389","ENSMUSG00000056888","2.84003749424558"
"390","ENSMUSG00000057751","3.52856983366604"
"391","ENSMUSG00000057967","2.37741996591488"
"392","ENSMUSG00000058152","2.28813392295141"
"393","ENSMUSG00000058427","4.65899301952438"
"394","ENSMUSG00000058818","2.1666881702897"
"395","ENSMUSG00000058952","2.5047928223842"
"396","ENSMUSG00000059430","2.19116018197888"
"397","ENSMUSG00000059498","2.4975745400611"
"398","ENSMUSG00000059668","4.11925752467257"
